date,total_confirm,total_suspect,total_heal,total_dead,total_severe,total_input,today_confirm,today_suspect,today_heal,today_dead,today_severe,today_storeConfirm,today_input,name
2020-04-03,117710,0,30513,10935,0,0,5645,0.0,3770,587,0.0,,0.0,西班牙
2020-04-04,124736,0,30513,11744,0,0,7026,0.0,0,809,0.0,,0.0,西班牙
2020-04-05,130759,0,34219,12418,0,0,6023,0.0,3706,674,0.0,,0.0,西班牙
2020-04-06,135032,0,40437,13055,0,0,4273,0.0,6218,637,0.0,,0.0,西班牙
2020-04-07,140510,0,43208,13798,0,0,5478,0.0,2771,743,0.0,,0.0,西班牙
2020-04-08,146690,0,48021,14555,0,0,6180,,4813,757,,,0.0,西班牙
2020-04-09,152446,0,52165,15238,0,0,5756,,4144,683,,,0.0,西班牙
2020-04-10,157022,0,55668,15843,0,0,4576,,3503,605,,,0.0,西班牙
2020-04-11,161852,0,59109,16353,0,0,4830,,3441,510,,,0.0,西班牙
2020-04-12,166019,0,62391,16972,0,0,4167,,3282,619,,,0.0,西班牙
2020-04-13,169496,0,64727,17489,0,0,3477,,2336,517,,,0.0,西班牙
2020-04-14,172541,0,67504,18056,0,0,3045,,2777,567,,,0.0,西班牙
2020-04-15,177633,0,70853,18579,0,0,5092,0.0,3349,523,0.0,,0.0,西班牙
2020-04-16,182816,0,74797,19130,0,0,5183,,3944,551,,,0.0,西班牙
2020-04-17,188165,0,74797,19629,0,0,5349,0.0,0,499,0.0,,0.0,西班牙
2020-04-18,191726,0,74797,20043,0,0,3561,0.0,0,414,0.0,,0.0,西班牙
2020-04-19,195944,0,74797,20453,0,0,4218,0.0,0,410,0.0,,0.0,西班牙
2020-04-20,200210,0,80587,20852,0,0,4266,0.0,5790,399,0.0,,0.0,西班牙
2020-04-21,204178,0,80587,21282,0,0,3968,0.0,0,430,0.0,,0.0,西班牙
2020-04-22,208389,0,85915,21717,0,0,4211,0.0,5328,435,0.0,,0.0,西班牙
2020-04-23,213024,0,85915,22157,0,0,4635,0.0,0,440,0.0,,0.0,西班牙
2020-04-24,219764,0,85915,22524,0,0,6740,0.0,0,367,0.0,,0.0,西班牙
2020-04-25,223759,0,92355,22902,0,0,3995,0.0,6440,378,0.0,,0.0,西班牙
2020-04-26,223759,0,95708,22902,0,0,0,0.0,3353,0,0.0,,0.0,西班牙
2020-04-27,229422,0,120832,23521,0,0,5663,0.0,25124,619,0.0,,0.0,西班牙
2020-04-28,232128,0,123903,23822,0,0,2706,0.0,3071,301,0.0,,0.0,西班牙
2020-04-29,236899,0,132929,24275,0,0,4771,0.0,9026,453,0.0,,0.0,西班牙
2020-04-30,239639,0,137984,24543,0,0,2740,0.0,5055,268,0.0,,0.0,西班牙
2020-05-01,242988,0,142450,24824,0,0,3349,0.0,4466,281,0.0,,0.0,西班牙
2020-05-02,245567,0,146233,25100,0,0,2579,0.0,3783,276,0.0,,0.0,西班牙
2020-05-03,247122,0,148558,25264,0,0,1555,0.0,2325,164,0.0,,0.0,西班牙
2020-05-04,248301,0,151633,25428,0,0,1179,0.0,3075,164,0.0,,0.0,西班牙
2020-05-05,250561,0,154718,25613,0,0,2260,0.0,3085,185,0.0,,0.0,西班牙
2020-05-06,253682,0,159359,26070,0,0,3121,0.0,4641,457,0.0,,0.0,西班牙
2020-05-07,256855,0,163919,26070,0,0,3173,0.0,4560,0,0.0,,0.0,西班牙
2020-05-08,260117,0,168408,26299,0,0,3262,0.0,4489,229,0.0,,0.0,西班牙
2020-05-09,262783,0,173157,26478,0,0,2666,0.0,4749,179,0.0,,0.0,西班牙
2020-05-10,264663,0,176439,26621,0,0,1880,0.0,3282,143,0.0,,0.0,西班牙
2020-05-11,268143,0,177846,26744,0,0,3480,0.0,1407,123,0.0,,0.0,西班牙
2020-05-12,269520,0,180470,27104,0,0,1377,0.0,2624,360,0.0,,0.0,西班牙
2020-05-13,271095,0,183227,27104,0,0,1575,0.0,2757,0,0.0,,0.0,西班牙
2020-05-14,272646,0,186480,27321,0,0,1551,0.0,3253,217,0.0,,0.0,西班牙
2020-05-15,274367,0,188967,27459,0,0,1721,0.0,2487,138,0.0,,0.0,西班牙
2020-05-16,276505,0,192253,27563,0,0,2138,0.0,3286,104,0.0,,0.0,西班牙
2020-05-17,277719,0,195945,27650,0,0,1214,0.0,3692,87,0.0,,0.0,西班牙
2020-05-18,278188,0,196958,27709,0,0,469,0.0,1013,59,0.0,,0.0,西班牙
2020-05-19,278803,0,196958,27778,0,0,615,0.0,0,69,0.0,,0.0,西班牙
2020-05-20,279524,0,196958,27888,0,0,721,0.0,0,110,0.0,,0.0,西班牙
2020-05-21,280117,0,196958,27940,0,0,593,0.0,0,52,0.0,,0.0,西班牙
2020-05-22,281904,0,196958,28628,0,0,1787,0.0,0,688,0.0,,0.0,西班牙
2020-05-23,282370,0,196958,28678,0,0,466,0.0,0,50,0.0,,0.0,西班牙
2020-05-24,282852,0,196958,28752,0,0,482,0.0,0,74,0.0,,0.0,西班牙
2020-05-25,282480,0,196958,26837,0,0,-372,0.0,0,-1915,0.0,,0.0,西班牙
2020-05-26,283339,0,196958,27117,0,0,859,0.0,0,280,0.0,,0.0,西班牙
2020-05-27,283849,0,196958,27118,0,0,510,0.0,0,1,0.0,,0.0,西班牙
2020-05-28,284986,0,196958,27119,0,0,1137,0.0,0,1,0.0,,0.0,西班牙
2020-05-29,285644,0,196958,27121,0,0,658,0.0,0,2,0.0,,0.0,西班牙
2020-05-30,286308,0,196958,27125,0,0,664,0.0,0,4,0.0,,0.0,西班牙
2020-05-31,286509,0,196958,27127,0,0,201,0.0,0,2,0.0,,0.0,西班牙
2020-06-01,286718,0,196958,27127,0,0,209,0.0,0,0,0.0,,0.0,西班牙
2020-06-02,287012,0,196958,27127,0,0,294,0.0,0,0,0.0,,0.0,西班牙
2020-06-03,287406,0,196958,27128,0,0,394,0.0,0,1,0.0,,0.0,西班牙
2020-06-04,287740,0,196958,27133,0,0,334,0.0,0,5,0.0,,0.0,西班牙
2020-06-05,288058,0,196958,27134,0,0,318,0.0,0,1,0.0,,0.0,西班牙
2020-06-06,288390,0,196958,27135,0,0,332,0.0,0,1,0.0,,0.0,西班牙
2020-06-07,288630,0,196958,27136,0,0,240,0.0,0,1,0.0,,0.0,西班牙
2020-06-08,288797,0,196958,27136,0,0,167,0.0,0,0,0.0,,0.0,西班牙
2020-06-09,288797,0,196958,27136,0,0,0,0.0,0,0,0.0,,0.0,西班牙
2020-06-10,289360,0,196958,27136,0,0,563,0.0,0,0,0.0,,0.0,西班牙
2020-06-11,289360,0,196958,27136,0,0,0,0.0,0,0,0.0,,0.0,西班牙
2020-06-12,289787,0,196958,27136,0,0,427,,0,0,,,0.0,西班牙
2020-06-13,290289,0,196958,27136,0,0,502,,0,0,,,0.0,西班牙
2020-06-14,290685,0,196958,27136,0,0,396,,0,0,,,0.0,西班牙
2020-06-15,291008,0,196958,27136,0,0,323,,0,0,,,0.0,西班牙
2020-06-16,291189,0,196958,27136,0,0,181,,0,0,,,0.0,西班牙
2020-06-17,291408,0,196958,27136,0,0,219,,0,0,,,0.0,西班牙
2020-06-18,291763,0,196958,27136,0,0,355,,0,0,,,0.0,西班牙
2020-06-19,292348,0,196958,27136,0,0,585,,0,0,,,0.0,西班牙
2020-06-20,292655,0,196958,28315,0,0,307,,0,1179,,,0.0,西班牙
2020-06-21,293018,0,196958,28322,0,0,363,,0,7,,,0.0,西班牙
2020-06-22,293352,0,196958,28323,0,0,334,,0,1,,,0.0,西班牙
2020-06-23,293584,0,196958,28324,0,0,232,,0,1,,,0.0,西班牙
2020-06-24,293832,0,196958,28325,0,0,248,,0,1,,,0.0,西班牙
2020-06-25,294166,0,196958,28327,0,0,334,,0,2,,,0.0,西班牙
2020-06-26,294566,0,196958,28330,0,0,400,,0,3,,,0.0,西班牙
2020-06-27,294985,0,196958,28338,0,0,419,,0,8,,,0.0,西班牙
2020-06-28,295549,0,196958,28341,0,0,564,,0,3,,,0.0,西班牙
2020-06-29,295850,0,196958,28343,0,0,301,,0,2,,,0.0,西班牙
2020-06-30,296050,0,196958,28346,0,0,200,,0,3,,,0.0,西班牙
2020-07-01,296351,0,196958,28355,0,0,301,,0,9,,,0.0,西班牙
2020-07-02,296739,0,196958,28363,0,0,388,,0,8,,,0.0,西班牙
2020-07-03,297183,0,196958,28368,0,0,444,,0,5,,,0.0,西班牙
2020-07-06,297625,0,196958,28385,0,0,442,,0,17,,,0.0,西班牙
2020-07-07,298869,0,196958,28388,0,0,1244,,0,3,,,0.0,西班牙
2020-07-08,299210,0,196958,28392,0,0,341,,0,4,,,0.0,西班牙
2020-07-09,299593,0,196958,28396,0,0,383,,0,4,,,0.0,西班牙
2020-07-10,300136,0,196958,28401,0,0,543,,0,5,,,0.0,西班牙
2020-07-11,300988,0,196958,28403,0,0,852,,0,2,,,0.0,西班牙
2020-07-12,300988,0,196958,28403,0,0,0,,0,0,,,0.0,西班牙
2020-07-13,300988,0,196958,28403,0,0,0,,0,0,,,0.0,西班牙
2020-07-14,303033,0,196958,28406,0,0,2045,,0,3,,,0.0,西班牙
2020-07-15,303699,0,196958,28409,0,0,666,,0,3,,,0.0,西班牙
2020-07-16,304574,0,196958,28413,0,0,875,,0,4,,,0.0,西班牙
2020-07-17,305935,0,196958,28416,0,0,1361,,0,3,,,0.0,西班牙
2020-07-18,307335,0,196958,28420,0,0,1400,,0,4,,,0.0,西班牙
2020-07-19,307335,0,196958,28420,0,0,0,,0,0,,,0.0,西班牙
2020-07-20,307335,0,196958,28420,0,0,0,,0,0,,,0.0,西班牙
2020-07-21,311916,0,196958,28422,0,0,4581,,0,2,,,0.0,西班牙
2020-07-22,313274,0,196958,28424,0,0,1358,,0,2,,,0.0,西班牙
2020-07-23,314631,0,196958,28426,0,0,1357,,0,2,,,0.0,西班牙
2020-07-24,317246,0,196958,28429,0,0,2615,,0,3,,,0.0,西班牙
2020-07-25,319501,0,196958,28432,0,0,2255,,0,3,,,0.0,西班牙
2020-07-26,319501,0,196958,28432,0,0,0,,0,0,,,0.0,西班牙
2020-07-27,319501,0,196958,28432,0,0,0,,0,0,,,0.0,西班牙
2020-07-28,325862,0,196958,28434,0,0,6361,,0,2,,,0.0,西班牙
2020-07-29,327690,0,196958,28436,0,0,1828,,0,2,,,0.0,西班牙
2020-07-30,329721,0,196958,28441,0,0,2031,,0,5,,,0.0,西班牙
2020-07-31,332510,0,196958,28443,0,0,2789,,0,2,,,0.0,西班牙
2020-08-01,335602,0,196958,28445,0,0,3092,,0,2,,,0.0,西班牙
2020-08-02,335602,0,196958,28445,0,0,0,,0,0,,,0.0,西班牙
2020-08-03,335602,0,196958,28445,0,0,0,,0,0,,,0.0,西班牙
2020-08-04,344134,0,196958,28472,0,0,8532,,0,27,,,0.0,西班牙
2020-08-05,349894,0,196958,28498,0,0,5760,,0,26,,,0.0,西班牙
2020-08-06,352847,0,196958,28499,0,0,2953,,0,1,,,0.0,西班牙
2020-08-07,354530,0,196958,28500,0,0,1683,,0,1,,,0.0,西班牙
2020-08-08,361442,0,196958,28503,0,0,6912,,0,3,,,0.0,西班牙
2020-08-09,361442,0,196958,28503,0,0,0,,0,0,,,0.0,西班牙
2020-08-10,361442,0,196958,28503,0,0,0,,0,0,,,0.0,西班牙
2020-08-11,370060,0,196958,28576,0,0,8618,,0,73,,,0.0,西班牙
2020-08-12,373692,0,196958,28581,0,0,3632,,0,5,,,0.0,西班牙
2020-08-13,376864,0,196958,28579,0,0,3172,,0,-2,,,0.0,西班牙
2020-08-14,379799,0,196958,28605,0,0,2935,,0,26,,,0.0,西班牙
2020-08-15,379799,0,196958,28605,0,0,0,,0,0,,,0.0,西班牙
2020-08-16,379799,0,196958,28605,0,0,0,,0,0,,,0.0,西班牙
2020-08-17,379799,0,196958,28605,0,0,0,,0,0,,,0.0,西班牙
2020-08-18,382142,0,196958,28646,0,0,2343,,0,41,,,0.0,西班牙
2020-08-19,384270,0,196958,28670,0,0,2128,,0,24,,,0.0,西班牙
2020-08-20,387985,0,196958,28797,0,0,3715,,0,127,,,0.0,西班牙
2020-08-21,387985,0,196958,28813,0,0,0,,0,16,,,0.0,西班牙
2020-08-22,407879,0,196958,28838,0,0,19894,,0,25,,,0.0,西班牙
2020-08-23,407879,0,196958,28838,0,0,0,,0,0,,,0.0,西班牙
2020-08-24,407879,0,196958,28838,0,0,0,,0,0,,,0.0,西班牙
2020-08-25,420809,0,196958,28872,0,0,12930,,0,34,,,0.0,西班牙
2020-08-26,423224,0,196958,28924,0,0,2415,,0,52,,,0.0,西班牙
2020-08-27,426818,0,196958,28971,0,0,3594,,0,47,,,0.0,西班牙
2020-08-28,451792,0,196958,28996,0,0,24974,,0,25,,,0.0,西班牙
2020-08-29,455621,0,196958,29011,0,0,3829,,0,15,,,0.0,西班牙
2020-08-30,455621,0,196958,29011,0,0,0,,0,0,,,0.0,西班牙
2020-08-31,455621,0,196958,29011,0,0,0,,0,0,,,0.0,西班牙
2020-09-01,462858,0,196958,29094,0,0,7237,,0,83,,,0.0,西班牙
2020-09-02,470973,0,196958,29152,0,0,8115,,0,58,,,0.0,西班牙
2020-09-03,479554,0,196958,29194,0,0,8581,,0,42,,,0.0,西班牙
2020-09-04,488513,0,196958,29234,0,0,8959,,0,40,,,0.0,西班牙
2020-09-05,517133,0,196958,29418,0,0,28620,,0,184,,,0.0,西班牙
2020-09-06,517133,0,196958,29418,0,0,0,,0,0,,,0.0,西班牙
2020-09-07,517133,0,196958,29418,0,0,0,,0,0,,,0.0,西班牙
2020-09-08,525549,0,196958,29516,0,0,8416,,0,98,,,0.0,西班牙
2020-09-09,534513,0,196958,29594,0,0,8964,,0,78,,,0.0,西班牙
2020-09-10,543379,0,196958,29628,0,0,8866,,0,34,,,0.0,西班牙
2020-09-11,554143,0,196958,29699,0,0,10764,,0,71,,,0.0,西班牙
2020-09-12,576697,0,196958,29747,0,0,22554,,0,48,,,0.0,西班牙
2020-09-13,576697,0,196958,29747,0,0,0,,0,0,,,0.0,西班牙
2020-09-14,576697,0,196958,29747,0,0,0,,0,0,,,0.0,西班牙
2020-09-15,593730,0,196958,29848,0,0,17033,,0,101,,,0.0,西班牙
2020-09-16,603167,0,196958,30004,0,0,9437,,0,156,,,0.0,西班牙
2020-09-17,614360,0,196958,30243,0,0,11193,,0,239,,,0.0,西班牙
2020-09-18,625651,0,196958,30405,0,0,11291,,0,162,,,0.0,西班牙
2020-09-19,659334,0,196958,30495,0,0,33683,,0,90,,,0.0,西班牙
2020-09-20,659334,0,196958,30495,0,0,0,,0,0,,,0.0,西班牙
2020-09-21,659334,0,196958,30495,0,0,0,,0,0,,,0.0,西班牙
2020-09-22,671468,0,196958,30663,0,0,12134,,0,168,,,0.0,西班牙
2020-09-23,682267,0,196958,30904,0,0,10799,,0,241,,,0.0,西班牙
2020-09-24,693556,0,196958,31034,0,0,11289,,0,130,,,0.0,西班牙
2020-09-25,704209,0,196958,31118,0,0,10653,,0,84,,,0.0,西班牙
2020-09-26,735198,0,196958,31232,0,0,30989,,0,114,,,0.0,西班牙
2020-09-27,735198,0,196958,31232,0,0,0,,0,0,,,0.0,西班牙
2020-09-28,735198,0,196958,31232,0,0,0,,0,0,,,0.0,西班牙
2020-09-29,748266,0,196958,31411,0,0,13068,,0,179,,,0.0,西班牙
2020-09-30,758172,0,196958,31614,0,0,9906,,0,203,,,0.0,西班牙
2020-10-01,769188,0,196958,31791,0,0,11016,,0,177,,,0.0,西班牙
2020-10-02,778607,0,196958,31973,0,0,9419,,0,182,,,0.0,西班牙
2020-10-03,810807,0,196958,32086,0,0,32200,,0,113,,,0.0,西班牙
2020-10-04,810807,0,196958,32086,0,0,0,,0,0,,,0.0,西班牙
2020-10-05,810807,0,196958,32086,0,0,0,,0,0,,,0.0,西班牙
2020-10-06,852838,0,196958,32225,0,0,42031,,0,139,,,0.0,西班牙
2020-10-07,865631,0,196958,32486,0,0,12793,,0,261,,,0.0,西班牙
2020-10-08,872276,0,196958,32562,0,0,6645,,0,76,,,0.0,西班牙
2020-10-09,884381,0,196958,32688,0,0,12105,,0,126,,,0.0,西班牙
2020-10-10,890367,0,196958,32929,0,0,5986,,0,241,,,0.0,西班牙
2020-10-11,890367,0,196958,32929,0,0,0,,0,0,,,0.0,西班牙
2020-10-12,890367,0,196958,32929,0,0,0,,0,0,,,0.0,西班牙
2020-10-13,918223,0,196958,33124,0,0,27856,,0,195,,,0.0,西班牙
2020-10-14,925341,0,196958,33204,0,0,7118,,0,80,,,0.0,西班牙
2020-10-15,937311,0,196958,33413,0,0,11970,,0,209,,,0.0,西班牙
2020-10-16,972958,0,196958,33553,0,0,35647,,0,140,,,0.0,西班牙
2020-10-17,982723,0,196958,33775,0,0,9765,,0,222,,,0.0,西班牙
2020-10-18,982723,0,196958,33775,0,0,0,,0,0,,,0.0,西班牙
2020-10-19,982723,0,196958,33775,0,0,0,,0,0,,,0.0,西班牙
2020-10-20,1015795,0,196958,33992,0,0,33072,,0,217,,,0.0,西班牙
2020-10-21,1029668,0,196958,34210,0,0,13873,,0,218,,,0.0,西班牙
2020-10-22,1046641,0,196958,34366,0,0,16973,,0,156,,,0.0,西班牙
2020-10-23,1090521,0,196958,34521,0,0,43880,,0,155,,,0.0,西班牙
2020-10-24,1110372,0,196958,34752,0,0,19851,,0,231,,,0.0,西班牙
2020-10-25,1110372,0,196958,34752,0,0,0,,0,0,,,0.0,西班牙
2020-10-26,1110372,0,196958,34752,0,0,0,,0,0,,,0.0,西班牙
2020-10-27,1156498,0,196958,35031,0,0,46126,,0,279,,,0.0,西班牙
2020-10-28,1174916,0,196958,35298,0,0,18418,,0,267,,,0.0,西班牙
2020-10-29,1194681,0,196958,35466,0,0,19765,,0,168,,,0.0,西班牙
2020-10-30,1238922,0,196958,35639,0,0,44241,,0,173,,,0.0,西班牙
2020-10-31,1264517,0,196958,35878,0,0,25595,,0,239,,,0.0,西班牙
2020-11-01,1264517,0,196958,35878,0,0,0,,0,0,,,0.0,西班牙
2020-11-02,1264517,0,196958,35878,0,0,0,,0,0,,,0.0,西班牙
2020-11-03,1313087,0,196958,36257,0,0,48570,,0,379,,,0.0,西班牙
2020-11-04,1331756,0,196958,36495,0,0,18669,,0,238,,,0.0,西班牙
2020-11-05,1356798,0,196958,38118,0,0,25042,,0,1623,,,0.0,西班牙
2020-11-06,1365895,0,196958,38486,0,0,9097,,0,368,,,0.0,西班牙
2020-11-07,1388411,0,196958,38833,0,0,22516,,0,347,,,0.0,西班牙
2020-11-08,1388411,0,196958,38833,0,0,0,,0,0,,,0.0,西班牙
2020-11-09,1388411,0,196958,38833,0,0,0,,0,0,,,0.0,西班牙
2020-11-10,1426602,0,196958,39345,0,0,38191,,0,512,,,0.0,西班牙
2020-11-11,1443997,0,196958,39756,0,0,17395,,0,411,,,0.0,西班牙
2020-11-12,1463093,0,196958,40105,0,0,19096,,0,349,,,0.0,西班牙
2020-11-13,1484868,0,196958,40461,0,0,21775,,0,356,,,0.0,西班牙
2020-11-14,1492608,0,196958,40769,0,0,7740,,0,308,,,0.0,西班牙
2020-11-15,1492608,0,196958,40769,0,0,0,,0,0,,,0.0,西班牙
2020-11-16,1492608,0,196958,40769,0,0,0,,0,0,,,0.0,西班牙
2020-11-17,1521899,0,196958,41253,0,0,29291,,0,484,,,0.0,西班牙
2020-11-18,1535058,0,196958,41688,0,0,13159,,0,435,,,0.0,西班牙
2020-11-19,1542467,0,196958,42039,0,0,7409,,0,351,,,0.0,西班牙
2020-11-20,1574063,0,196958,42291,0,0,31596,,0,252,,,0.0,西班牙
2020-11-21,1589219,0,196958,42691,0,0,15156,,0,400,,,0.0,西班牙
2020-11-22,1589219,0,196958,42691,0,0,0,,0,0,,,0.0,西班牙
2020-11-23,1589219,0,196958,42619,0,0,0,,0,-72,,,0.0,西班牙
2020-11-24,1606905,0,196958,43131,0,0,17686,,0,512,,,0.0,西班牙
2020-11-25,1614126,0,196958,43668,0,0,7221,,0,537,,,0.0,西班牙
2020-11-26,1622632,0,196958,44037,0,0,8506,,0,369,,,0.0,西班牙
2020-11-27,1637844,0,196958,44374,0,0,15212,,0,337,,,0.0,西班牙
2020-11-28,1646192,0,196958,44668,0,0,8348,,0,294,,,0.0,西班牙
2020-11-29,1646192,0,196958,44668,0,0,0,,0,0,,,0.0,西班牙
2020-11-30,1646192,0,196958,44668,0,0,0,,0,0,,,0.0,西班牙
2020-12-01,1664945,0,196958,45069,0,0,18753,,0,401,,,0.0,西班牙
2020-12-02,1673202,0,196958,45511,0,0,8257,,0,442,,,0.0,西班牙
2020-12-03,1682533,0,196958,45784,0,0,9331,,0,273,,,0.0,西班牙
2020-12-05,1699145,0,196958,46252,0,0,16612,,0,468,,,0.0,西班牙
2020-02-08,1,0,0,0,0,0,1,0.0,0,0,,,,斯里兰卡
2020-02-28,1,0,1,0,0,0,0,0.0,1,0,,,0.0,斯里兰卡
2020-03-11,2,0,1,0,0,0,1,0.0,0,0,0.0,,0.0,斯里兰卡
2020-03-12,3,0,1,0,0,0,1,0.0,0,0,0.0,,0.0,斯里兰卡
2020-03-13,6,0,1,0,0,0,3,0.0,0,0,0.0,,0.0,斯里兰卡
2020-03-14,11,0,1,0,0,0,5,0.0,0,0,0.0,,0.0,斯里兰卡
2020-03-15,19,0,1,0,0,0,8,0.0,0,0,0.0,,0.0,斯里兰卡
2020-03-16,23,0,1,0,0,0,4,0.0,0,0,0.0,,0.0,斯里兰卡
2020-03-17,43,0,1,0,0,0,20,0.0,0,0,0.0,,0.0,斯里兰卡
2020-03-18,50,0,1,0,0,0,7,0.0,0,0,0.0,,0.0,斯里兰卡
2020-03-19,60,0,1,0,0,0,10,0.0,0,0,0.0,,0.0,斯里兰卡
2020-03-20,66,0,1,0,0,0,6,0.0,0,0,0.0,,0.0,斯里兰卡
2020-03-22,81,0,1,0,0,0,15,0.0,0,0,0.0,,0.0,斯里兰卡
2020-03-23,92,0,1,0,0,0,11,0.0,0,0,0.0,,0.0,斯里兰卡
2020-03-24,102,0,3,0,0,0,10,0.0,2,0,0.0,,0.0,斯里兰卡
2020-03-26,106,0,7,0,0,0,4,0.0,4,0,0.0,,0.0,斯里兰卡
2020-03-28,113,0,7,1,0,0,7,0.0,0,1,0.0,,0.0,斯里兰卡
2020-03-29,117,0,7,1,0,0,4,0.0,0,0,0.0,,0.0,斯里兰卡
2020-03-30,122,0,15,1,0,0,5,0.0,8,0,0.0,,0.0,斯里兰卡
2020-03-31,142,0,16,2,0,0,20,0.0,1,1,0.0,,0.0,斯里兰卡
2020-04-01,146,0,18,2,0,0,4,0.0,2,0,0.0,,0.0,斯里兰卡
2020-04-02,150,0,21,3,0,0,4,0.0,3,1,0.0,,0.0,斯里兰卡
2020-04-03,159,0,24,4,0,0,9,0.0,3,1,0.0,,0.0,斯里兰卡
2020-04-04,162,0,25,5,0,0,3,0.0,1,1,0.0,,0.0,斯里兰卡
2020-04-07,183,0,42,6,0,0,21,0.0,17,1,0.0,,0.0,斯里兰卡
2020-04-08,188,0,42,7,0,0,5,0.0,0,1,0.0,,0.0,斯里兰卡
2020-04-09,190,0,49,7,0,0,2,0.0,7,0,0.0,,0.0,斯里兰卡
2020-04-11,198,0,54,7,0,0,8,0.0,5,0,0.0,,0.0,斯里兰卡
2020-04-13,217,0,57,7,0,0,19,0.0,3,0,0.0,,0.0,斯里兰卡
2020-04-14,219,0,59,7,0,0,2,0.0,2,0,0.0,,0.0,斯里兰卡
2020-04-15,238,0,63,7,0,0,19,0.0,4,0,0.0,,0.0,斯里兰卡
2020-04-17,242,0,77,7,0,0,4,0.0,14,0,0.0,,0.0,斯里兰卡
2020-04-18,256,0,91,7,0,0,14,0.0,14,0,0.0,,0.0,斯里兰卡
2020-04-19,304,0,98,7,0,0,48,0.0,7,0,0.0,,0.0,斯里兰卡
2020-04-20,303,0,97,7,0,0,-1,0.0,-1,0,0.0,,0.0,斯里兰卡
2020-04-21,310,0,102,7,0,0,7,0.0,5,0,0.0,,0.0,斯里兰卡
2020-04-22,322,0,104,7,0,0,12,0.0,2,0,0.0,,0.0,斯里兰卡
2020-04-23,330,0,105,7,0,0,8,0.0,1,0,0.0,,0.0,斯里兰卡
2020-04-24,420,0,109,7,0,0,90,0.0,4,0,0.0,,0.0,斯里兰卡
2020-04-25,452,0,118,7,0,0,32,0.0,9,0,0.0,,0.0,斯里兰卡
2020-04-26,505,0,120,7,0,0,53,0.0,2,0,0.0,,0.0,斯里兰卡
2020-04-27,588,0,126,7,0,0,83,0.0,6,0,0.0,,0.0,斯里兰卡
2020-04-28,596,0,134,7,0,0,8,0.0,8,0,0.0,,0.0,斯里兰卡
2020-04-29,619,0,134,7,0,0,23,0.0,0,0,0.0,,0.0,斯里兰卡
2020-04-30,649,0,136,7,0,0,30,0.0,2,0,0.0,,0.0,斯里兰卡
2020-05-01,690,0,162,7,0,0,41,0.0,26,0,0.0,,0.0,斯里兰卡
2020-05-02,702,0,172,7,0,0,12,0.0,10,0,0.0,,0.0,斯里兰卡
2020-05-03,705,0,172,7,0,0,3,0.0,0,0,0.0,,0.0,斯里兰卡
2020-05-04,718,0,187,7,0,0,13,0.0,15,0,0.0,,0.0,斯里兰卡
2020-05-05,755,0,194,8,0,0,37,0.0,7,1,0.0,,0.0,斯里兰卡
2020-05-06,771,0,213,9,0,0,16,0.0,19,1,0.0,,0.0,斯里兰卡
2020-05-07,797,0,215,9,0,0,26,0.0,2,0,0.0,,0.0,斯里兰卡
2020-05-08,824,0,232,9,0,0,27,0.0,17,0,0.0,,0.0,斯里兰卡
2020-05-09,835,0,240,9,0,0,11,0.0,8,0,0.0,,0.0,斯里兰卡
2020-05-10,863,0,321,9,0,0,28,0.0,81,0,0.0,,0.0,斯里兰卡
2020-05-11,869,0,343,9,0,0,6,0.0,22,0,0.0,,0.0,斯里兰卡
2020-05-12,889,0,366,9,0,0,20,0.0,23,0,0.0,,0.0,斯里兰卡
2020-05-13,893,0,382,9,0,0,4,0.0,16,0,0.0,,0.0,斯里兰卡
2020-05-14,925,0,445,9,0,0,32,0.0,63,0,0.0,,0.0,斯里兰卡
2020-05-15,935,0,445,9,0,0,10,0.0,0,0,0.0,,0.0,斯里兰卡
2020-05-16,935,0,520,9,0,0,0,0.0,75,0,0.0,,0.0,斯里兰卡
2020-05-17,960,0,520,9,0,0,25,0.0,0,0,0.0,,0.0,斯里兰卡
2020-05-18,992,0,559,9,0,0,32,0.0,39,0,0.0,,0.0,斯里兰卡
2020-05-19,1027,0,569,9,0,0,35,0.0,10,0,0.0,,0.0,斯里兰卡
2020-05-20,1028,0,584,9,0,0,1,0.0,15,0,0.0,,0.0,斯里兰卡
2020-05-21,1055,0,604,9,0,0,27,0.0,20,0,0.0,,0.0,斯里兰卡
2020-05-22,1068,0,620,9,0,0,13,0.0,16,0,0.0,,0.0,斯里兰卡
2020-05-23,1089,0,660,9,0,0,21,0.0,40,0,0.0,,0.0,斯里兰卡
2020-05-24,1141,0,674,9,0,0,52,0.0,14,0,0.0,,0.0,斯里兰卡
2020-05-25,1182,0,695,10,0,0,41,0.0,21,1,0.0,,0.0,斯里兰卡
2020-05-26,1319,0,712,10,0,0,137,0.0,17,0,0.0,,0.0,斯里兰卡
2020-05-27,1469,0,732,10,0,0,150,0.0,20,0,0.0,,0.0,斯里兰卡
2020-05-28,1530,0,745,10,0,0,61,0.0,13,0,0.0,,0.0,斯里兰卡
2020-05-29,1558,0,754,10,0,0,28,0.0,9,0,0.0,,0.0,斯里兰卡
2020-05-30,1613,0,781,10,0,0,55,0.0,27,0,0.0,,0.0,斯里兰卡
2020-05-31,1633,0,801,10,0,0,20,0.0,20,0,0.0,,0.0,斯里兰卡
2020-06-01,1643,0,811,11,0,0,10,0.0,10,1,0.0,,0.0,斯里兰卡
